id,doctitle,doccontent,docpuburl,docpubtime,doctype
36eb294a-94c2-4d3b-b6b9-56547b1cac87,华联股份：2018年面向合格投资者公开发行公司债券（第一期）募集说明书,1 声 明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、《公 司债券发行与交易管理办法》、《公开发行证券的公司信息披露内容与格式准则第 23号——公开发行公司债券募集说明书（2,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-01-23/e432baa0-66a9-4694-b14f-7cf1a893ecf6.PDF,2018-01-23,PDF
96def736-2fdb-4c61-91c6-f12d49aa935b,电广传媒：2018年面向合格投资者公开发行公司债券（第一期）募集说明书,"股票简称：电广传媒 股票代码：000917 湖南电广传媒股份有限公司 Hunan TV & Broadcast Intermediary Co.,Ltd. （注册地址：湖南省长沙市浏阳河大桥东湖南金鹰",http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-01-25/029a4e29-53ed-416b-8e2e-8ffb2cc580d6.PDF,2018-01-25,PDF
6f6082e3-41aa-462f-ae70-5aa51bbd988b,18渤金02：渤海金控投资股份有限公司2018年面向合格投资者公开发行公司债券（第二期）募集说明书,渤海金控投资股份有限公司 公开发行公司债券募集说明书 股票简称：渤海金控 股票代码：000415 渤海金控投资股份有限公司 （新疆乌鲁木齐市沙依巴克区黄河路 93 号） 2018 年公开发行公司债券(,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-09-05/823a6c64-c21b-44d8-bebf-abeed7872239.PDF,2018-09-06,PDF
de6fb5c0-75de-43e0-9d1b-88e36574882f,华侨城Ａ：2018年面向合格投资者公开发行公司债券（第一期）募集说明书,股票简称：华侨城 A 股票代码：000069 深圳华侨城股份有限公司 （住所：深圳市南山区华侨城指挥部大楼 103、105、107、111、112 室） 2018 年面向合格投资者公开发行公司债券 （,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-01-15/9383a5d0-bd9d-42fb-ad9b-1a6647eb11a4.PDF,2018-01-15,PDF
129625a8-a34d-4ab4-b1af-978bc906df73,第一创业：2018年面向合格投资者公开发行公司债券（第一期）募集说明书,"第一创业证券股份有限公司 First Capital Securities Co., Ltd. (广东省深圳市福田区福华一路 115 号投行大厦 20 楼) 2018 年面向合格投资者公开发行公司债券",http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-01-12/312cc1f0-26bf-4c8a-942a-ed0dc270a5e2.PDF,2018-01-12,PDF
69c091e8-941b-49e5-aa42-1f3887e84fa2,18青信Y2：青岛国信发展（集团）有限责任公司2018年面向合格投资者公开发行可续期公司债券（第二期）募集说明书,青岛国信发展（集团）有限责任公司 公开发行可续期公司债券 青岛国信发展（集团）有限责任公司 （住所：青岛市市南区东海西路15号） 2018年面向合格投资者公开发行 可续期公司债券（第二期） 募集说明书,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-08-30/426e5243-e546-4d47-a720-cf3eb3f63c4e.PDF,2018-08-31,PDF
efd03afc-53d6-40f0-a1d7-4f197ba3b1f5,18物美02：物美控股集团有限公司2018年面向合格投资者公开发行公司债券（第二期）募集说明书,物美控股集团有限公司 2018 年面向合格投资者公开发行公司债券（第二期）募集说明书 1-1-1 物美控股集团有限公司 2018 年面向合格投资者公开发行公司债券（第二期） 募集说明书 发行人 物美控,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-08-27/9169b026-68b0-40f0-a021-18aea4ad8eba.PDF,2018-08-27,PDF
aa2a12ca-0c69-4f75-997d-22ed7a479183,18物美03：物美控股集团有限公司2018年面向合格投资者公开发行公司债券（第二期）募集说明书,物美控股集团有限公司 2018 年面向合格投资者公开发行公司债券（第二期）募集说明书 1-1-1 物美控股集团有限公司 2018 年面向合格投资者公开发行公司债券（第二期） 募集说明书 发行人 物美控,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-08-27/8f363066-a198-49af-a150-a48225ca6dbe.PDF,2018-08-27,PDF
e19182b5-2d3e-4ad8-9789-8ac70ad5ba0a,18亚迪02：比亚迪股份有限公司2018年面向合格投资者公开发行公司债券（第二期）募集说明书,8 20 比亚迪股份有限公司 公开发行公司债券募集说明书 1 声明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行与交易管理办法》、《公开发行证券的公司信息披露内,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-08-17/d789c0f3-39c0-44be-98ac-44e1014f7099.PDF,2018-08-20,PDF
18f2c762-8acb-4a3f-abcf-027f54fffa6d,英唐智控：2018年面向合格投资者公开发行公司债券（第一期）募集说明书,股票简称：英唐智控 股票代码：300131 公告编号：2017-110 股票简称：18 英唐 01 债券代码：112631 深圳市英唐智能控制股份有限公司 （住所：深圳市南山区高新技术产业园科技南五路,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-12-29/6280b12a-46e0-49f1-bcb9-9df749c90022.PDF,2017-12-29,PDF
637dd4aa-c0b3-48ee-ac31-6def25b66497,18亚迪03：比亚迪股份有限公司2018年面向合格投资者公开发行公司债券（第二期）募集说明书,8 20 比亚迪股份有限公司 公开发行公司债券募集说明书 1 声明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行与交易管理办法》、《公开发行证券的公司信息披露内,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-08-17/2591bc39-1cb8-42fa-9982-cc860e8de0c5.PDF,2018-08-20,PDF
541837f8-784f-4ab3-a456-c46b796d3dd6,中南建设：2017年面向合格投资者公开发行公司债券（第二期）募集说明书,股票简称：中南建设 股票代码：000961 江苏中南建设集团股份有限公司 住所：江苏省海门市常乐镇 2017 年面向合格投资者 公开发行公司债券（第二期） 募集说明书 牵头主承销商/簿记管理人/债券受,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-12-25/ad4eb192-0c4b-43f8-989a-e94f591765f8.PDF,2017-12-25,PDF
207e0dda-4c5e-4fd9-a239-9dd006d7fb16,18英唐03：深圳市英唐智能控制股份有限公司2018年面向合格投资者公开发行公司债券（第三期）募集说明书,股票简称：英唐智控 股票代码：300131 公告编号：2018-091 股票简称：18英唐 03 债券代码：112745 深圳市英唐智能控制股份有限公司 （住所：深圳市南山区高新技术产业园科技南五路英,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-08-14/1095b2a7-701d-4773-b0ba-cd37a0907982.PDF,2018-08-15,PDF
aa6f3a39-4474-4a3b-ba79-afa9ddbb7867,18英唐03：深圳市英唐智能控制股份有限公司2018年面向合格投资者公开发行公司债券（第三期）募集说明书,股票简称：英唐智控 股票代码：300131 公告编号：2018-086 股票简称：18英唐 03 债券代码：112745 深圳市英唐智能控制股份有限公司 （住所：深圳市南山区高新技术产业园科技南五路英,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-08-10/2206cd5a-1eda-41ec-8729-e2272b283691.PDF,2018-08-13,PDF
455b7699-61e5-4121-a487-29d394e0d57a,万  科Ａ：2018年面向合格投资者公开发行住房租赁专项公司债券（第一期）募集说明书,万科企业股份有限公司 深圳市盐田区大梅沙环梅路 33号万科中心 2018 年面向合格投资者公开发行 住房租赁专项公司债券（第一期） 募集说明书 主承销商 广东省深圳市福田区中心三路 8 号卓越时代广场,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-08-03/f803a34d-7031-4996-b2ae-36bd081fc7aa.PDF,2018-08-03,PDF
ac4e1c9f-cd28-4d2f-ae56-99ddecd51329,18万科01：万科企业股份有限公司2018年面向合格投资者公开发行住房租赁专项公司债券（第一期）募集说明书,万科企业股份有限公司 深圳市盐田区大梅沙环梅路 33号万科中心 2018 年面向合格投资者公开发行 住房租赁专项公司债券（第一期） 募集说明书 主承销商 广东省深圳市福田区中心三路 8 号卓越时代广场,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-08-03/d982a6b7-a1ac-4f7b-bd03-ef988d992b94.PDF,2018-08-03,PDF
2d07a449-ffd5-47d2-9511-64fbae212506,中南建设：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,股票简称：中南建设 股票代码：000961 江苏中南建设集团股份有限公司 住所：江苏省海门市常乐镇 2017 年面向合格投资者 公开发行公司债券（第一期） 募集说明书 牵头主承销商/簿记管理人/债券受,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-12-11/9f777ef9-aa35-4a40-92ab-402b9f8e6770.PDF,2017-12-11,PDF
77e8b535-237a-4895-a625-d2347ac345bb,17传化01：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,"传化智联股份有限公司 TransfarZhilianCo.,Ltd. （地址：浙江省杭州市萧山经济技术开发区） 2017年面向合格投资者公开发行公司债券 募集说明书（第一期） 牵头主承销商/债券受托管",http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-30/4014f0ad-1573-4662-a103-96dd34e347e3.PDF,2017-11-30,PDF
274f2574-761a-4282-8856-2cbce54b1c5e,信邦制药：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,贵州信邦制药股份有限公司2017 年面向合格投资者公开发行公司债券（第一期）募集说明书 1 发行人声明 本募集说明书及其摘要依据《中华人民共和国公司法》、《中华人民共和国 证券法》、《公司债券发行与交,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-30/7c538ecb-1fc1-4091-ba75-a6e3474b6baf.PDF,2017-11-30,PDF
71b07f83-8740-4f41-a63d-9cef1625d9ee,传化智联：2017年面向合格投资者公开发行公司债券（第一期）募集说明书（摘要）,"传化智联股份有限公司 公开发行公司债券募集说明书摘要 1 传化智联股份有限公司 TransfarZhilianCo.,Ltd. （地址：浙江省杭州市萧山经济技术开发区） 2017年面向合格投资者公开发",http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-30/cf2125ef-dea0-438c-b32d-35c2d795e8e0.PDF,2017-11-30,PDF
575f0447-a5e5-43a5-be34-755021a82e67,千方科技：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,北京千方科技股份有限公司 （住所：北京市海淀区东北旺西路 8 号中关村软件园一期 27 号 楼 B 座 501 室） 2017 年面向合格投资者 公开发行公司债券（第一期） 募集说明书 （发行稿） 主,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-24/7a6fdf44-ec82-44d3-b083-c57217d626db.PDF,2017-11-24,PDF
0aab536b-c706-4197-9bac-0a250960494f,英唐智控：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,公告编号：2017-098 深圳市英唐智能控制股份有限公司 （住所：深圳市南山区高新技术产业园科技南五路英唐大厦五楼） 2017年面向合格投资者公开发行公司债券 （第一期） 募集说明书 主承销商 （住,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-24/4f744c11-2d62-44a8-b06b-1e24af77bb45.PDF,2017-11-24,PDF
6eb10a64-ec74-4eba-9081-60100dd34f7f,四维图新：2017年公开发行公司债券（第一期）募集说明书,股票简称：四维图新 股票代码：002405 北京四维图新科技股份有限公司 （住所：北京市海淀区学院路7号弘彧大厦10层1002A室） 2017 年公开发行公司债券 （第一期）募集说明书 （面向合格投资,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-21/2ff02533-8767-490e-a99e-251b3bf7fee1.PDF,2017-11-21,PDF
494e6bde-bd37-4810-93a3-2704d786c9f0,香雪制药：2017年面向合格投资者公开发行公司债券（第二期）募集说明书,股票简称：香雪制药 股票代码：300147 广州市香雪制药股份有限公司 （广州经济技术开发区科学城金峰园路2号） 2017年面向合格投资者 公开发行公司债券（第二期） 募集说明书 主承销商/债券受托管,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-21/b21c834a-1c09-49c3-b9db-c0feccc3aa85.PDF,2017-11-21,PDF
43c52279-348b-44a0-827e-4ce240382203,18新泰04：新疆中泰（集团）有限责任公司2018年面向合格投资者公开发行公司债券（第三期）募集说明书,新疆中泰（集团）有限责任公司 （住所：新疆乌鲁木齐经济技术开发区维泰南路1号1503室） 2018 年面向合格投资者公开发行 公司债券（第三期） 募集说明书 主承销商 （住所：北京市朝阳区安立路 66,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-07-09/19878b70-8b3a-419d-a8f9-04ded8a395d2.PDF,2018-07-09,PDF
c87a82b1-5a36-4a62-9850-eba5e044a07a,深圳能源：2017年面向合格投资者公开发行公司债券（第一期）募集说明书（更新后）,深圳能源集团股份有限公司 2017 年面向合格投资者公开发行公司债券（第一期）募集说明书 深圳能源集团股份有限公司 2017 年面向合格投资者公开发行公司债券 （第一期） 募集说明书 发行人 （住所：,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-17/18989401-d760-4b62-9033-5d3ba6055d5b.PDF,2017-11-17,PDF
d51db64c-03cc-4c95-9663-0d804faf446f,深圳能源：2017年面向合格投资者公开发行公司债券（第一期）募集说明书（已取消）,深圳能源集团股份有限公司 2017 年面向合格投资者公开发行公司债券（第一期）募集说明书 深圳能源集团股份有限公司 2017 年面向合格投资者公开发行公司债券 （第一期） 募集说明书 发行人 （住所：,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-16/e89d6aad-4b66-4250-8ad2-d61fe24a731a.PDF,2017-11-16,PDF
bd775138-bf27-4f1b-9d2d-e8221f2ed9ee,国信证券：2017年面向合格投资者公开发行公司债券（第三期）募集说明书,国信证券股份有限公司 （住所：深圳市罗湖区红岭中路 1012号国信证券大厦十六层至二十六层） 2017 年面向合格投资者公开发行公司债券 （第三期） 募集说明书 主承销商、簿记管理人、债券受托管理人 ,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-10-12/16fe5f63-a474-4ce5-9f4a-8aa1f91a1143.PDF,2017-10-12,PDF
14881435-5d6e-4e78-a23f-c6f383dbb3c1,正邦科技：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,江西正邦科技股份有限公司 （住所：江西省南昌市高新技术开发区艾溪湖一路 569号） 2017 年面向合格投资者公开发行公司债券 （第一期） 募集说明书 牵头主承销商、受托管理人 （住所：深圳市福田区金,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-11-15/6f8320d5-9bd7-49e0-ac4a-9e594ef46d54.PDF,2017-11-15,PDF
eade9600-9c65-4d62-97ee-d3bff3e93e67,香雪制药：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,股票简称：香雪制药 股票代码：300147 广州市香雪制药股份有限公司 （广州经济技术开发区科学城金峰园路2号） 2017年面向合格投资者 公开发行公司债券（第一期） 募集说明书 主承销商/债券受托管,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-10-31/44d7a51b-218c-4e70-82c3-5b7d3412c79b.PDF,2017-10-31,PDF
31c648c5-c7fb-44b0-aba9-639245ae056a,滨江集团：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,"股票简称：滨江集团 股票代码：002244 杭州滨江房产集团股份有限公司 Hangzhou Binjiang Real Estate Group Co., Ltd. 浙江省杭州市庆春东路 38 号 2",http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-10-27/cacf03c8-94c9-4ef0-872d-6e05d084c1f9.PDF,2017-10-27,PDF
706fc551-bb35-436c-ba9e-ab7adc59b52f,光线传媒：公开发行2017年公司债券（第一期）募集说明书,股票简称：光线传媒 股票代码：300251 北京光线传媒股份有限公司 （住所：北京市东城区和平里东街 11 号 37 号楼 11105 号） 公开发行 2017 年公司债券（第一期） 募集说明书 （面,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-10-24/7169547a-b4ab-41a0-9c66-dd2693bd4c2b.PDF,2017-10-24,PDF
e7be86d1-65f5-4547-b209-58acb614af67,美尚生态：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,股票简称：美尚生态 股票代码：300495.SZ 美尚生态景观股份有限公司 （住所：无锡市（太湖）国际科技园大学科技园清源路兴业楼A栋518号） 2017年面向合格投资者公开发行公司债券 （第一期） ,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-10-20/37f4b973-1bdf-4639-9392-d55667eb3c8b.PDF,2017-10-20,PDF
4a647b4c-f439-4863-a4b7-4630cba2f534,18电科01：关于中国电子科技集团有限公司2018年面向合格投资者公开发行公司债券（第一期）募集说明书的更正公告,关于中国电子科技集团有限公司 2018年面向合格投资者公 开发行公司债券（第一期）募集说明书的更正公告 中国电子科技集团有限公司（以下简称“公司”）于 2018年 6月 6日在巨潮 资讯网（http:,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-06-06/f0a19a49-4ef8-4dde-82db-b6d3a91c60f5.PDF,2018-06-06,PDF
cbd5b762-3c87-42a2-81be-7d1f5767b734,瑞康医药：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,股票简称：瑞康医药 股票代码：002589 瑞康医药股份有限公司 （住所：烟台市芝罘区机场路 326 号） 2017年面向合格投资者公开发行公司债券 （第一期） 募集说明书 主承销商： （住所：四川省,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-10-16/96284f16-3877-473f-ada0-66d4c08a3304.PDF,2017-10-16,PDF
b63ed030-6f0d-46af-bd00-db11fcc03b44,招商蛇口：2018年面向合格投资者公开发行公司债券（第二期）募集说明书,招商蛇口 2018年面向合格投资者公开发行公司债券（第二期）募集说明书 声 明 本募集说明书及其摘要的全部内容依据《公司法》、《证券法》、《公司债 券发行与交易管理办法》、《公开发行证券的公司信息披露,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-06-06/1bb79a87-6607-4733-867c-053d4f60132e.PDF,2018-06-06,PDF
ce3b2f4e-efb1-43f4-8a64-e0e5ba177605,巴安水务：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,股票简称：巴安水务 股票代码：300262 上海巴安水务股份有限公司 （住所：上海市青浦区章练塘路666号） 2017 年面向合格投资者公开发行公司债券（第一期） 募集说明书 主承销商、债券受托管理人,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-10-17/c9fa30f0-7dae-43ea-8ea9-a2ffd0d8b064.PDF,2017-10-17,PDF
74f5ab91-4843-4e41-9f06-72db4a2d6cb0,广发证券：2018年面向合格投资者公开发行公司债券（第一期）募集说明书,广发证券股份有限公司 （住所：广东省广州市黄埔区中新广州知识城腾飞一街 2 号 618 室） 2018 年面向合格投资者公开发行公司债券 （第一期）募集说明书 主承销商/簿记管理人/债券受托管理人 （,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-04-23/460e903e-0fb2-4180-a98f-b1945549486e.PDF,2018-04-23,PDF
f09b8c11-ce50-4b6b-bc84-3d59f2729c47,18广发01：广发证券股份有限公司2018年面向合格投资者公开发行公司债券（第一期）募集说明书,广发证券股份有限公司 （住所：广东省广州市黄埔区中新广州知识城腾飞一街 2 号 618 室） 2018 年面向合格投资者公开发行公司债券 （第一期）募集说明书 主承销商/簿记管理人/债券受托管理人 （,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-04-20/99f27adc-ab80-471c-a8b7-eaa235d547af.PDF,2018-04-23,PDF
513a4894-257e-46f1-b21e-fccfa995ef2b,18晨债01：山东晨鸣纸业集团股份有限公司2018年面向合格投资者公开发行公司债券（第一期）募集说明书,山东晨鸣纸业集团股份有限公司 （住所：山东省寿光市圣城街 595号） 2018年面向合格投资者 公开发行公司债券（第一期） 募集说明书 牵头主承销商、簿记管理人、债券受托管理人 住所：广东省广州市黄埔,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-03-27/90adee2e-ab90-4bd4-b947-550fe7d9d40e.PDF,2018-03-27,PDF
f1d2d31b-09a5-42d8-9790-350769dadede,18英唐02：深圳市英唐智能控制股份有限公司2018年面向合格投资者公开发行公司债券（第二期）募集说明书,股票简称：英唐智控 股票代码：300131 公告编号：2018-043 股票简称：18英唐 02 债券代码：112714 深圳市英唐智能控制股份有限公司 （住所：深圳市南山区高新技术产业园科技南五路英,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-05-22/70091000-65d6-4725-87e6-673a17aaf195.PDF,2018-05-22,PDF
b033d28f-d112-4dd4-85c3-1245a59075d3,18深能01：深圳能源集团股份有限公司2018年面向合格投资者公开发行公司债券（第一期）募集说明书,深圳能源集团股份有限公司 2018 年面向合格投资者公开发行公司债券（第一期）募集说明书 深圳能源集团股份有限公司 2018 年面向合格投资者公开发行公司债券 （第一期） 募集说明书 发行人 （住所：,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-05-18/14b0a959-035b-4049-a3cf-b445305e2cb2.PDF,2018-05-21,PDF
7bf0e4ca-1604-4a5a-a05f-34164c9c888d,18华明01：华明电力装备股份有限公司2018年面向合格投资者公开发行公司债券（第一期）募集说明书,股票简称：华明装备 股票代码：002270 华明电力装备股份有限公司 住所：山东省济南市天辰大街389号 2018年面向合格投资者 公开发行公司债券（第一期） 募集说明书 主承销商、债券受托管理人、簿,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-05-09/de4532d3-a841-4541-b64c-c03dccc4bd41.PDF,2018-05-09,PDF
a2d40a10-6793-411d-a730-e2f334e8753f,17厦港01：公开发行公司债券（第一期）募集说明书,厦门国际港务股份有限公司 公开发行公司债券募集说明书 2 声 明 本募集说明书及其摘要的全部内容遵循《中华人民共和国公司法》、《中华人民共和 国证券法》、《公司债券发行与交易管理办法》、《公开发行证券,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-09-19/9685ed27-41a9-49ea-ae60-eb5bca1b3e6c.PDF,2017-09-19,PDF
4e18c83d-cdeb-4afe-b73e-b4623476ffe7,徐工机械：2017年面向合格投资者公开发行可续期公司债券（第一期）募集说明书,1 股票简称：徐工机械 股票代码：000425 徐徐工工集集团团工工程程机机械械股股份份有有限限公公司司 XXCCMMGG CCoonnssttrruuccttiioonn MMaacchhiinne,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-09-20/9f39a5a4-9bc0-408e-8e75-72b418549c84.PDF,2017-09-20,PDF
83b7c8eb-7017-4209-92ba-6042cb0969cf,18南方01：南方汇通股份有限公司2018年面向合格投资者公开发行公司债券（第一期）募集说明书,南方汇通股份有限公司 2018 年面向合格投资者公开发行公司债券（第一期）募集说明书 发行人声明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行与交易管理办法》、,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-05-08/59aacb76-a756-4b7b-ad4a-4c5e094931b9.PDF,2018-05-09,PDF
9d46c755-9395-47e7-9847-4812eaf27626,18九州01：九州证券股份有限公司2018年面向合格投资者公开发行公司债券（第一期）募集说明书,九州证券股份有限公司 面向合格投资者公开发行公司债券募集说明书 1 声 明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行与交易管理办法》、《公开发行证券的公司信,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-03-30/0a792042-e540-46c2-ac01-df920ff53414.PDF,2018-03-31,PDF
16e9379f-59de-4f86-a0fc-339c3818fa9d,18苏宁02：苏宁易购集团股份有限公司2018年面向合格投资者公开发行公司债券（第二期）募集说明书,苏宁易购集团股份有限公司 2018 年面向合格投资者公开发行公司债券（第二期）募集说明书 1-1-1 声明 本募集说明书及其摘要依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-05-04/4ed91891-42b4-46fc-9223-e6fa7e9a0923.PDF,2018-05-04,PDF
a6a26593-a179-4d36-8abb-df78e469711e,南都电源：2017年面向合格投资者公开发行公司债券（第一期）募集说明书,浙江南都电源动力股份有限公司 公开发行公司债券募集说明书 1 声明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行与交易管理办法》、《公开发行证券的公司信息披露内,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-09-13/a7bbb094-69e5-4a11-a188-37a70e081643.PDF,2017-09-13,PDF
43701c82-fe0d-45c6-937a-a0cd935c6e67,18制药01：广州市香雪制药股份有限公司2018年面向合格投资者公开发行公司债券（第一期）募集说明书,股票简称：香雪制药 股票代码：300147 广州市香雪制药股份有限公司 （广州经济技术开发区科学城金峰园路2号） 2018年面向合格投资者 公开发行公司债券（第一期） 募集说明书 主承销商/债券受托管,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-04-25/85d2c594-96fc-4236-a3c2-b9688570429e.PDF,2018-04-26,PDF
82637729-42ae-4a2c-b207-b5bea681309f,18象屿Y1：厦门象屿集团有限公司2018年面向合格投资者公开发行可续期公司债券（第一期）募集说明书,0 厦门象屿集团有限公司 中国（福建）自由贸易试验区厦门片区象屿路 99 号厦门国际航运中心 E 栋 11 层 01 单元 2018 年面向合格投资者公开发行可续期公司债券 （第一期）募集说明书 主承,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-04-20/63da147d-d12b-4dea-ac50-d8fe909c1f04.PDF,2018-04-23,PDF
aa6b41d1-8b8f-4a86-a78b-e18f02413c34,西山煤电：2017年面向合格投资者公开发行公司债券（第二期）募集说明书,山西西山煤电股份有限公司 （住所：山西省太原市西矿街 318 号） 2017 年面向合格投资者公开发行公司债券 （第二期）募集说明书 牵头主承销商 （住所：上海市广东路 689 号） 联席主承销商 （,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-08-31/264b5f98-2727-4714-924b-927603e422b2.PDF,2017-08-31,PDF
ee26fad3-f331-46fb-97a3-3afab284ffcf,蒙草生态：2017年面向合格投资者公开发行绿色公司债券（第一期）募集说明书,股票简称：蒙草生态 股票代码：300355 内蒙古蒙草生态环境（集团） 股份有限公司 （住所：呼和浩特市盛乐经济园区盛乐五街南侧） 2017年面向合格投资者公开发行 绿色公司债券（第一期） 募集说明书,http://disc.static.szse.cn/download/disc/disk01/finalpage/2017-08-30/cef7621a-3f0c-47f9-a8a7-17279739a5ad.PDF,2017-08-30,PDF
